Playlist Health Check Report
Generated: 2026-07-24 02:48 UTC

--- Details ---

[OK] TLT Molise | OK | EPG MISSING
[OK] TRSP | OK | EPG MISSING
[OK] TVSEI | OK | EPG MISSING
[SKIP] === Piemonte=== | Placeholder
[OK] Rai 3 TGR Piemonte | OK | EPG MISSING
[OK] Giocabet TV | OK | EPG MISSING
[OK] GRP VeraTV | OK | EPG MISSING
[OK] LOVE MUSIC | OK | EPG MISSING
[OK] Motori TV | OK | EPG MISSING
[OK] Onda Novara TV | OK | EPG MISSING
[OK] Oropa TV | OK | EPG MISSING
[OK] Primantenna | OK | EPG MISSING
[OK] Radio 4 You TV | OK | EPG MISSING
[OK] Radio Gold | OK | EPG MISSING
[OK] Radio JukeBox | OK | EPG MISSING
[OK] Radio JukeBox TV | OK | EPG MISSING
[OK] RBE-TV | OK | EPG MISSING
[OK] Rete Biella | OK | EPG MISSING
[OK] Rete Biella TV | OK | EPG MISSING
[OK] Sesta Rete | OK | EPG MISSING
[OK] Telebiella | OK | EPG MISSING
[OK] Telecity Piemonte | OK | EPG MISSING
[OK] TeleCupole | OK | EPG MISSING
[OK] TeleRitmo | OK | EPG MISSING
[OK] TeleRitmo | OK | EPG MISSING
[DOWN] Valenza TV | DOWN | EPG MISSING
[OK] VCO Azzurra TV | OK | EPG MISSING
[OK] VCO Azzurra TV | OK | EPG MISSING
[OK] Video Novara | OK | EPG MISSING
[OK] Video Novara | OK | EPG MISSING
[OK] Videonovara | OK | EPG MISSING
[SKIP] === Puglia=== | Placeholder
[OK] Rai 3 TGR Puglia | OK | EPG MISSING
[OK] Antenna Sud | OK | EPG MISSING
[OK] Antenna Sud 92 (Extra) | OK | EPG MISSING
[OK] Antenna Sud Sport | OK | EPG MISSING
[OK] Aurora Arte | OK | EPG MISSING
[OK] Azzurra TV Italia | OK | EPG MISSING
[OK] BariNews Azzurra TV Italia | OK | EPG MISSING
[OK] Canale 2 | OK | EPG MISSING
[OK] Canale 2 Altamura [Not 24/7] | OK | EPG MISSING
[OK] Canale 2 TV Puglia | OK | EPG MISSING
[OK] Canale 7 | OK | EPG MISSING
[OK] Canale 7 | OK | EPG MISSING
[OK] Canale 7 | OK | EPG MISSING
[OK] Canale 9 | OK | EPG MISSING
[OK] Cittadella Tv | OK | EPG MISSING
[OK] Mediterranea Tv | OK | EPG MISSING
[OK] Radio Norba TV | OK | EPG MISSING
[OK] RTM | OK | EPG MISSING
[OK] STUDIO 100 | OK | EPG MISSING
[OK] Tele Dehon | OK | EPG MISSING
[OK] TeleBari | OK | EPG MISSING
[OK] Teledehon | OK | EPG MISSING
[OK] Telefoggia | OK | EPG MISSING
[OK] Telefoggia | OK | EPG MISSING
[OK] Telefoggia | OK | EPG MISSING
[OK] Telefoggia | OK | EPG MISSING
[OK] TeleMajg | OK | EPG MISSING
[OK] Telemajg | OK | EPG MISSING
[OK] Telenorba | OK | EPG MISSING
[OK] TeleRama Lecce | OK | EPG MISSING
[OK] Teleregione Color | OK | EPG MISSING
[OK] Telesveva | OK | EPG MISSING
[DOWN] Telesveva | DOWN | EPG MISSING
[OK] Teletrullo | OK | EPG MISSING
[SKIP] === Sardegna=== | Placeholder
[OK] Rai 3 TGR Sardegna | OK | EPG MISSING
[OK] Aristanis Super TV Oristano | OK | EPG MISSING
[OK] Odeon Sardegna | OK | EPG MISSING
[OK] Radio Iglesias Sardegna | OK | EPG MISSING
[DOWN] Sardegna1 | DOWN | EPG MISSING
[OK] Super Tv Aristanis | OK | EPG MISSING
[DOWN] TeleCostaSmeralda | DOWN | EPG MISSING
[OK] TeleSardegna | OK | EPG MISSING
[OK] Uno4 Tv | OK | EPG MISSING
[DOWN] Videolina | DOWN | EPG MISSING
[OK] Visual Radio | OK | EPG MISSING
[SKIP] === Sicilia=== | Placeholder
[OK] Rai 3 TGR Sicilia | OK | EPG MISSING
[OK] ADN24 | OK | EPG MISSING
[OK] Alpa uno | OK | EPG MISSING
[OK] Bella Radio Tv | OK | EPG MISSING
[OK] Canale 97 | OK | EPG MISSING
[OK] Doc TV | OK | EPG MISSING
[OK] Etna Espresso Channel | OK | EPG MISSING
[OK] Gusto TV | OK | EPG MISSING
[OK] In Sicilia TV | OK | EPG MISSING
[OK] La3 Marsala (latr3) | OK | EPG MISSING
[OK] La Tr3 Marsala | OK | EPG MISSING
[OK] Motori TV | OK | EPG MISSING
[OK] Nuova Tv 1 | OK | EPG MISSING
[OK] Nuova Tv 2 | OK | EPG MISSING
[OK] Onda tv | OK | EPG MISSING
[OK] OndaTV Giovani | OK | EPG MISSING
[OK] Prima TV | OK | EPG MISSING
[OK] Prima TV | OK | EPG MISSING
[OK] Radio Taormina Tv | OK | EPG MISSING
[OK] Radio Time Tv | OK | EPG MISSING
[OK] Rei Tv | OK | EPG MISSING
[OK] Rei Tv | OK | EPG MISSING
[OK] RMC 101 TV | OK | EPG MISSING
[OK] Rta - Radio Tivù Azzurra | OK | EPG MISSING
[OK] RTP | OK | EPG MISSING
[OK] RTP | OK | EPG MISSING
[OK] Sestarete | OK | EPG MISSING
[OK] Sicilia 24 | OK | EPG MISSING
[OK] Tcf Tv | OK | EPG MISSING
[OK] Tele Radio Monte Kronio Sciacca (RMK TV) | OK | EPG MISSING
[OK] Tele One Palermo | OK | EPG MISSING
[OK] Tele8 | OK | EPG MISSING
[OK] Tele90 | OK | EPG MISSING
[OK] Telegela | OK | EPG MISSING
[OK] Teleiblea | OK | EPG MISSING
[OK] Teleiblea | OK | EPG MISSING
[OK] Telejato | OK | EPG MISSING
[OK] Telemistretta | OK | EPG MISSING
[OK] Telemistretta | OK | EPG MISSING
[OK] Telepegaso | OK | EPG MISSING
[OK] TeleRent 7Gold | OK | EPG MISSING
[OK] TeleRent 7Gold | OK | EPG MISSING
[OK] TeleRent 7Gold | OK | EPG MISSING
[OK] Televideo Agrigento | OK | EPG MISSING
[OK] Tgs | OK | EPG MISSING
[OK] TRIS | OK | EPG MISSING
[OK] TRM | OK | EPG MISSING
[OK] Turismo TV | OK | EPG MISSING
[OK] TVM | OK | EPG MISSING
[OK] Video Mediterraneo | OK | EPG MISSING
[OK] Video Regione Sicilia | OK | EPG MISSING
[OK] Video Regione | OK | EPG MISSING
[OK] Video Star TV | OK | EPG MISSING
[OK] Vintage Radio Tv | OK | EPG MISSING
[OK] Wltv | OK | EPG MISSING
[OK] Zerouno TV | OK | EPG MISSING
[SKIP] === Toscana=== | Placeholder
[OK] Rai 3 TGR Toscana | OK | EPG MISSING
[DOWN] 50 Canale | DOWN | EPG MISSING
[OK] Amaranto Channel | OK | EPG MISSING
[OK] Antenna 3 Toscana | OK | EPG MISSING
[OK] Business Channel | OK | EPG MISSING
[OK] C3T Canale 3 Toscana | OK | EPG MISSING
[OK] C3T Canale 3 Toscana | OK | EPG MISSING
[OK] Firenze TV | OK | EPG MISSING
[OK] Idea Plus | OK | EPG MISSING
[OK] Mitology TV | OK | EPG MISSING
[OK] NTi Canale 93 | OK | EPG MISSING
[OK] Radio Firenze Viola | OK | EPG MISSING
[OK] Radio Italia Cina TV | OK | EPG MISSING
[OK] Retemia | OK | EPG MISSING
[OK] RTV38 Televaldarno | OK | EPG MISSING
[OK] Siena Tv | OK | EPG MISSING
[OK] Sportvl | OK | EPG MISSING
[OK] Telecamaiore Nuovi Orizzonti | OK | EPG MISSING
[OK] Telecentro 2 | OK | EPG MISSING
[OK] TeleGranducato | OK | EPG MISSING
[OK] TeleGranducato | OK | EPG MISSING
[OK] TeleSanDomenico (TSD TV Arezzo) | OK | EPG MISSING
[OK] Teletruria | OK | EPG MISSING
[OK] Teletruria | OK | EPG MISSING
[OK] TV9 Telemaremma | OK | EPG MISSING
[OK] TV Prato | OK | EPG MISSING
[OK] TV Prato | OK | EPG MISSING
[OK] TVL (TV Libera) | OK | EPG MISSING
[OK] TVL (TV Libera) | OK | EPG MISSING
[OK] Vuemme | OK | EPG MISSING
[SKIP] === Trentino Alto Adige=== | Placeholder
[OK] Rai 3 TGR Trento | OK | EPG MISSING
[OK] AltoAdige TV | OK | EPG MISSING
[OK] Peer.tv | OK | EPG MISSING
[OK] RTTR | OK | EPG MISSING
[DOWN] Telenuovo | DOWN | EPG MISSING
[OK] TelePace Trento | OK | EPG MISSING
[OK] Trentino Tv | OK | EPG MISSING
[DOWN] Trentino Tv | DOWN | EPG MISSING
[OK] TV33 Bolzano | OK | EPG MISSING
[OK] TV33 Trento | OK | EPG MISSING
[SKIP] === Umbria=== | Placeholder
[OK] Rai 3 TGR Umbria | OK | EPG MISSING
[OK] A.M. Terni | OK | EPG MISSING
[OK] Errevutì | OK | EPG MISSING
[OK] ETV Umbria | OK | EPG MISSING
[DOWN] Galileo Television | DOWN | EPG MISSING
[OK] Retesole Umbria | OK | EPG MISSING
[OK] Tele Radio Orte | OK | EPG MISSING
[OK] TeleAmbiente | OK | EPG MISSING
[OK] Trg | OK | EPG MISSING
[OK] Umbria TV | OK | EPG MISSING
[DOWN] Umbria + TRT | DOWN | EPG MISSING
[SKIP] === Valle D'Aosta=== | Placeholder
[OK] Rai 3 TGR Valle D'Aosta | OK | EPG MISSING
[OK] Primantenna | OK | EPG MISSING
[OK] Rete7 | OK | EPG MISSING
[OK] Telecity Valle d'Aosta | OK | EPG MISSING
[SKIP] === Veneto=== | Placeholder
[OK] Rai 3 TGR Veneto | OK | EPG MISSING
[OK] Antenna Tre Nordest Veneto | OK | EPG MISSING
[OK] Arte Network | OK | EPG MISSING
[OK] Cafe TV 24 | OK | EPG MISSING
[OK] Canale Italia | OK | EPG MISSING
[OK] Orler TV | OK | EPG MISSING
[OK] Prima Free | OK | EPG MISSING
[OK] Radio Adige TV | OK | EPG MISSING
[OK] Radio Bella & Monella | OK | EPG MISSING
[OK] Radio Birikina TV | OK | EPG MISSING
[OK] Radio Piter Pan TV | OK | EPG MISSING
[OK] Radio Sorriso TV | OK | EPG MISSING
[OK] Rete Veneta | OK | EPG MISSING
[OK] Tele Dolomiti | OK | EPG MISSING
[OK] TeleArena | OK | EPG MISSING
[OK] Telearena | OK | EPG MISSING
[OK] TeleBelluno | OK | EPG MISSING
[OK] TeleBelluno | OK | EPG MISSING
[OK] Telechiara | OK | EPG MISSING
[OK] Telechiara | OK | EPG MISSING
[OK] Telecitt� Padova | OK | EPG MISSING
[DOWN] Telecitt� Padova | DOWN | EPG MISSING
[OK] Telenuovo | OK | EPG MISSING
[OK] Love in Venice (Tele  Venezia) | OK | EPG MISSING
[OK] Triveneta | OK | EPG MISSING
[DOWN] Tva Vicenza | DOWN | EPG MISSING
[OK] Tva Vicenza | OK | EPG MISSING
[OK] Tva Vicenza | OK | EPG MISSING
[SKIP] === Canali Svizzera=== | Placeholder
[OK] RSI La1 | OK | EPG MISSING
[OK] RSI La2 | OK | EPG MISSING
[DOWN] RSI La1 | DOWN | EPG MISSING
[DOWN] RSI La2 | DOWN | EPG MISSING
[OK] --- SPORT --- | OK | EPG MISSING
[OK] 30A Golf Kingdom (720p) | OK | EPG MISSING
[OK] :Šport (1080p) | OK | EPG MISSING
[OK] ACC Digital Network | OK | EPG MISSING
[OK] ADO TV | OK | EPG MISSING
[OK] Africa 24 Sport | OK | EPG MISSING
[OK] Alfa Sport (1080p) [Not 24/7] | OK | EPG MISSING
[OK] Alkass Five (1080p) | OK | EPG MISSING
[OK] Alkass Four (1080p) | OK | EPG MISSING
[OK] Alkass One (1080p) | OK | EPG MISSING
[OK] Alkass Seven (1080p) | OK | EPG MISSING
[OK] Alkass SHOOF (1080p) | OK | EPG MISSING
[OK] Alkass SHOOF 2 (1080p) | OK | EPG MISSING
[OK] Alkass Six (1080p) | OK | EPG MISSING
[OK] Alkass Three (1080p) | OK | EPG MISSING
[OK] Alkass Two (1080p) | OK | EPG MISSING
[OK] AntenaSport (1280p) [Not 24/7] | OK | EPG MISSING
[OK] Arena Sport1 [HR] | OK | EPG MISSING
[OK] Arena Sport10 [HR] | OK | EPG MISSING
[OK] Arena Sport2 [HR] | OK | EPG MISSING
[OK] Arena Sport3 [HR] | OK | EPG MISSING
[OK] Arena Sport4 [HR] | OK | EPG MISSING
[OK] Arena Sport5 [HR] | OK | EPG MISSING
[OK] Arena Sport6 [HR] | OK | EPG MISSING
[OK] Arena Sport7 [HR] | OK | EPG MISSING
[OK] Arena Sport8 [HR] | OK | EPG MISSING
[OK] Arena Sport9 [HR] | OK | EPG MISSING
[OK] AS3 Sport TV (1080p) | OK | EPG MISSING
[OK] Astrahan.Ru Sport | OK | EPG MISSING
[OK] ATG Live | OK | EPG MISSING
[OK] Bahrain Sports 1 | OK | EPG MISSING
[OK] Bahrain Sports 2 | OK | EPG MISSING
[OK] beIN SPORTS Xtra | OK | EPG MISSING
[OK] beIN SPORTS Xtra (1080p) | OK | EPG MISSING
[OK] beIN Sports XTRA en Espanol (1080p) | OK | EPG MISSING
[OK] beIN SPORTS Xtra en Español | OK | EPG MISSING
[OK] BEK TV Sports West | OK | EPG MISSING
[OK] Belarus-5 | OK | EPG MISSING
[OK] Bellator MMA | OK | EPG MISSING
[OK] Billiard TV | OK | EPG MISSING
[OK] Blue Sport 1 [CH] | OK | EPG MISSING
[OK] Blue Sport 2 [CH] | OK | EPG MISSING
[OK] Blue Sport 3 [CH] | OK | EPG MISSING
[OK] Blue Sport 4 [CH] | OK | EPG MISSING
[OK] Blue Sport 5 [CH] | OK | EPG MISSING
[OK] Blue Sport 6 [CH] | OK | EPG MISSING
[OK] Blue Sport 7 [CH] | OK | EPG MISSING
[OK] Blue Sport 8 [CH] | OK | EPG MISSING
[DOWN] Canal do Inter (720p) [Not 24/7] | DOWN | EPG MISSING
[OK] CazeTV | OK | EPG MISSING
[DOWN] CBC Sport HD [Geo-blocked] | DOWN | EPG MISSING
[OK] CBS Sports Golazo Network | OK | EPG MISSING
[OK] CBS Sports HQ | OK | EPG MISSING
[OK] CCTV-16 (1080p) | OK | EPG MISSING
[OK] CCTV-5 (720p) | OK | EPG MISSING
[OK] CCTV-5+ (720p) | OK | EPG MISSING
[DOWN] CDN Deportes (720p) | DOWN | EPG MISSING
[OK] CHGO Sports | OK | EPG MISSING
[OK] ColimdoT TV (720p) | OK | EPG MISSING
[OK] Combate Global | OK | EPG MISSING
[OK] Como TV 1 | OK | EPG MISSING
[OK] Como TV 2 | OK | EPG MISSING
[OK] Como TV 3 | OK | EPG MISSING
[OK] Como TV 4 | OK | EPG MISSING
[OK] Como TV 5 | OK | EPG MISSING
[OK] Cricket Gold (1080p) | OK | EPG MISSING
[OK] Dazn 1 [PT] | OK | EPG MISSING
[OK] Dazn 2 [PT] | OK | EPG MISSING
[OK] Dazn 3 [PT] | OK | EPG MISSING
[OK] Dazn 4 [PT] | OK | EPG MISSING
[OK] Dazn 5 [PT] | OK | EPG MISSING
[DOWN] DAZN Combat (1080p) | DOWN | EPG MISSING
[OK] DC TV [UK] | OK | EPG MISSING
[OK] DD Sports | OK | EPG MISSING
[OK] Deportes TVC (1080p) | OK | EPG MISSING
[OK] DirecTV Sports (1080p) | OK | EPG MISSING
[OK] DP World Tour | OK | EPG MISSING
[OK] DraftKings Network | OK | EPG MISSING
[OK] DraftKings Network (1080p) | OK | EPG MISSING
[DOWN] DSports Uruguay | DOWN | EPG MISSING
[OK] Eleven Sport 1 [PL] | OK | EPG MISSING
[OK] Eleven Sport 2 [PL] | OK | EPG MISSING
[OK] Eleven Sport 3 [PL] | OK | EPG MISSING
[OK] Eleven Sport 4 [PL] | OK | EPG MISSING
[OK] Equidia (1080p) | OK | EPG MISSING
[OK] ERT Sports 1 (1080p) | OK | EPG MISSING
[OK] ERT Sports 2 (1080p) | OK | EPG MISSING
[DOWN] ESPN Deportes (360p) | DOWN | EPG MISSING
[OK] ESPN8 The Ocho | OK | EPG MISSING
[OK] Esport3 (1080p) [Not 24/7] | OK | EPG MISSING
[OK] Esports Edge | OK | EPG MISSING
[OK] Eurosport 1 (it) | OK | EPG MISSING
[OK] Eurosport 2 (it) | OK | EPG MISSING
[OK] Eurosport 3 (it) | OK | EPG MISSING
[OK] Eurosport 4 (it) | OK | EPG MISSING
[OK] Eurosport 5 (it) | OK | EPG MISSING
[OK] Eurosport 6 (it) | OK | EPG MISSING
[OK] F1 Channel (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] F1 Channel (720p) | OK | EPG MISSING
[OK] FanDuel Racing | OK | EPG MISSING
[OK] FanDuel TV | OK | EPG MISSING
[OK] FB TV | OK | EPG MISSING
[DOWN] FB TV | DOWN | EPG MISSING
[OK] FIFA+ (720p) | OK | EPG MISSING
[OK] FIFA+ French (720p) | OK | EPG MISSING
[OK] FIFA+ German (720p) | OK | EPG MISSING
[OK] FIFA+ Hispanic America (720p) | OK | EPG MISSING
[OK] FIFA+ Italy (720p) | OK | EPG MISSING
[OK] FIFA+ Portuguese (720p) | OK | EPG MISSING
[OK] FIFA+ Spain (720p) | OK | EPG MISSING
[OK] FIFA+ United States | OK | EPG MISSING
[OK] FIFA+ Women (720p) | OK | EPG MISSING
[OK] Fight Network | OK | EPG MISSING
[DOWN] Fight Network (1080p) | DOWN | EPG MISSING
[OK] FITE 24/7 | OK | EPG MISSING
[OK] FloHockey | OK | EPG MISSING
[OK] FloRacing | OK | EPG MISSING
[OK] Fox Deportes | OK | EPG MISSING
[DOWN] Fox Deportes (1280p) | DOWN | EPG MISSING
[OK] FOX Sports | OK | EPG MISSING
[DOWN] Fox Sports 1 (1280p) | DOWN | EPG MISSING
[OK] FTF Sports | OK | EPG MISSING
[OK] FTF Sports | OK | EPG MISSING
[OK] FTV | OK | EPG MISSING
[OK] Fubo Sports Network | OK | EPG MISSING
[OK] Fubo Sports Network | OK | EPG MISSING
[OK] fubo Sports Network (1080p) | OK | EPG MISSING
[OK] FUEL TV | OK | EPG MISSING
[OK] Fuel TV (1080p) | OK | EPG MISSING
[DOWN] FUEL TV Europe | DOWN | EPG MISSING
[OK] FUEL TV US | OK | EPG MISSING
[OK] Futbol | OK | EPG MISSING
[DOWN] Game Channel | DOWN | EPG MISSING
[OK] Game+ (720p) | OK | EPG MISSING
[OK] Gaora Sports (544p) | OK | EPG MISSING
[OK] ge Fast | OK | EPG MISSING
[OK] GEM Fit | OK | EPG MISSING
[OK] GEM Sport | OK | EPG MISSING
[OK] GLORY Kickboxing | OK | EPG MISSING
[OK] GLORY Kickboxing (720p) | OK | EPG MISSING
[OK] Goal Zone (1080p) | OK | EPG MISSING
[DOWN] Gol Classics | DOWN | EPG MISSING
[DOWN] Golf Channel Latin America | DOWN | EPG MISSING
[OK] Golf Network (544p) | OK | EPG MISSING
[OK] Hard Knocks | OK | EPG MISSING
[OK] HBCU-GO Sports | OK | EPG MISSING
[OK] Horizon Sports (720p) | OK | EPG MISSING
[OK] Horse TV (720p) | OK | EPG MISSING
[OK] HTSpor TV (1080p) | OK | EPG MISSING
[OK] HTV Thể thao (1080p) [Geo-blocked] | OK | EPG MISSING
[DOWN] Inter TV | DOWN | EPG MISSING
[OK] InTrouble | OK | EPG MISSING
[OK] INTROUBLE (1080p) | OK | EPG MISSING
[OK] IRIB3 | OK | EPG MISSING
[OK] ITV Deportes | OK | EPG MISSING
[OK] J Sports 1 (544p) | OK | EPG MISSING
[OK] J Sports 2 (544p) | OK | EPG MISSING
[OK] J Sports 3 (544p) | OK | EPG MISSING
[OK] J Sports 4 (544p) | OK | EPG MISSING
[DOWN] Jordan Sport | DOWN | EPG MISSING
[OK] Jordan Sport (1080p) | OK | EPG MISSING
[OK] Jordan Sport 2 (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] Juventus Play | OK | EPG MISSING
[OK] K19 | OK | EPG MISSING
[OK] KCMN-LD 42.6 | OK | EPG MISSING
[OK] KHL (720p) | OK | EPG MISSING
[OK] KHL Prime (720p) | OK | EPG MISSING
[OK] KOZOOM TV (1080p) | OK | EPG MISSING
[OK] KTV Sport | OK | EPG MISSING
[OK] KTV Sport Plus | OK | EPG MISSING
[DOWN] L'Equipe (1080p) | DOWN | EPG MISSING
[OK] L1 Max (720p) | OK | EPG MISSING
[OK] Lacrosse TV | OK | EPG MISSING
[OK] LaLiga Hypermotion (1080p) | OK | EPG MISSING
[OK] LaLiga TV | OK | EPG MISSING
[OK] LRT Plius (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] Lucha Libre AAA | OK | EPG MISSING
[DOWN] Lóverseny közvetítés (420p) | DOWN | EPG MISSING
[OK] M-Net Sport (720p) | OK | EPG MISSING
[OK] M4 Sport | OK | EPG MISSING
[OK] MadeinBO TV | OK | EPG MISSING
[DOWN] Match! Boets (576p) | DOWN | EPG MISSING
[OK] Match! Strana (720p) | OK | EPG MISSING
[DOWN] Meridiano TV (480p) | DOWN | EPG MISSING
[OK] MLB | OK | EPG MISSING
[OK] MLB Channel (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] MMA TV.com (1080p) | OK | EPG MISSING
[OK] MMA-TV (576p) | OK | EPG MISSING
[OK] MNB Sport | OK | EPG MISSING
[OK] Monterrico TV (1080p) [Not 24/7] | OK | EPG MISSING
[OK] More Than Sports TV | OK | EPG MISSING
[DOWN] MSG Plus (720p) [Not 24/7] | DOWN | EPG MISSING
[OK] MSG Sports Zone | OK | EPG MISSING
[OK] Multivisión Sports (720p) [Not 24/7] | OK | EPG MISSING
[OK] MUTV (720p) | OK | EPG MISSING
[OK] Nautical Channel (720p) | OK | EPG MISSING
[OK] NBA TV | OK | EPG MISSING
[OK] NBA TV Canada (1080p) | OK | EPG MISSING
[DOWN] NBC Sports Bay Area (720p) [Not 24/7] | DOWN | EPG MISSING
[DOWN] NBC Sports Boston (1080p) [Not 24/7] | DOWN | EPG MISSING
[OK] NBC Sports NOW | OK | EPG MISSING
[OK] NBC Sports NOW | OK | EPG MISSING
[OK] NBC Sports NOW (1080p) | OK | EPG MISSING
[DOWN] NBC Sports Philadelphia (720p) [Not 24/7] | DOWN | EPG MISSING
[OK] NFL Channel | OK | EPG MISSING
[DOWN] NFL RedZone (720p) [Not 24/7] | DOWN | EPG MISSING
[OK] NHRA TV | OK | EPG MISSING
[OK] NHRA TV (1080p) | OK | EPG MISSING
[OK] Nittele G Plus (544p) | OK | EPG MISSING
[OK] Nudge Sports Channel (1080p) | OK | EPG MISSING
[OK] Olympic Channel [Geo-blocked] | OK | EPG MISSING
[OK] Oman Sports TV | OK | EPG MISSING
[DOWN] One Golf (720p) | DOWN | EPG MISSING
[DOWN] Ovacion TV | DOWN | EPG MISSING
[OK] Ovacion TV (720p) [Not 24/7] | OK | EPG MISSING
[OK] Overtime (1080p) | OK | EPG MISSING
[OK] Pac 12 Insider (1080p) | OK | EPG MISSING
[OK] Pac-12 Insider | OK | EPG MISSING
[OK] PBR RidePass (720p) | OK | EPG MISSING
[OK] Persiana Fight | OK | EPG MISSING
[OK] PGA Tour | OK | EPG MISSING
[OK] PGA Tour (1080p) | OK | EPG MISSING
[OK] PHLY Sports | OK | EPG MISSING
[OK] Pluto TV Futbol Para Fans (1080p) | OK | EPG MISSING
[OK] Poker Go | OK | EPG MISSING
[OK] Poker Go (1080p) | OK | EPG MISSING
[OK] Premier Sports | OK | EPG MISSING
[OK] Premier Sports 2 | OK | EPG MISSING
[DOWN] Premiere FC 1 | DOWN | EPG MISSING
[DOWN] Premiere FC 2 | DOWN | EPG MISSING
[DOWN] Premiere FC 3 | DOWN | EPG MISSING
[DOWN] Premiere FC 4 | DOWN | EPG MISSING
[DOWN] Premiere FC 5 | DOWN | EPG MISSING
[DOWN] Premiere FC 6 | DOWN | EPG MISSING
[DOWN] Premiere FC 7 | DOWN | EPG MISSING
[DOWN] Premiere FC 8 | DOWN | EPG MISSING
[DOWN] PRO Sport International | DOWN | EPG MISSING
[DOWN] PTV Sports (1080p) | DOWN | EPG MISSING
[OK] QazSport | OK | EPG MISSING
[OK] RACER International (1080p) | OK | EPG MISSING
[OK] Racer Network | OK | EPG MISSING
[OK] Racer Network (1080p) | OK | EPG MISSING
[OK] Racer Select | OK | EPG MISSING
[OK] Racing.com (720p) | OK | EPG MISSING
[DOWN] Radio Turrialba TV Sports (720p) [Not 24/7] | DOWN | EPG MISSING
[DOWN] Rai Sport | DOWN | EPG MISSING
[OK] Rally TV | OK | EPG MISSING
[OK] Real Madrid TV | OK | EPG MISSING
[OK] Realitatea Sportiva (720p) | OK | EPG MISSING
[OK] Realmadrid TV (720p) | OK | EPG MISSING
[OK] Red Bull TV | OK | EPG MISSING
[OK] Red Bull TV (1080p) | OK | EPG MISSING
[OK] Red Bull TV AU | OK | EPG MISSING
[OK] Red Bull TV BR | OK | EPG MISSING
[OK] Red Bull TV DE (1080p) | OK | EPG MISSING
[OK] Red Bull TV ES | OK | EPG MISSING
[OK] Red Bull TV UK (1080p) | OK | EPG MISSING
[OK] Red Bull TV US | OK | EPG MISSING
[OK] Right Now TV | OK | EPG MISSING
[OK] Right Now Tv (720p) | OK | EPG MISSING
[OK] RTA Sport | OK | EPG MISSING
[OK] RTA Sport (1080p) | OK | EPG MISSING
[OK] RTI La 3 (1080p) [Not 24/7] | OK | EPG MISSING
[DOWN] RTSH Sport (1080p) | DOWN | EPG MISSING
[DOWN] Russian Extreme (576p) | DOWN | EPG MISSING
[OK] Ryz Sports Network | OK | EPG MISSING
[OK] S Sport | OK | EPG MISSING
[OK] S Sport 2 | OK | EPG MISSING
[OK] San Marino RTV Sport (720p) | OK | EPG MISSING
[OK] Scripps Sports Network | OK | EPG MISSING
[OK] Sharjah Sports (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] Sin Po TV (540p) | OK | EPG MISSING
[DOWN] SKI TV (1080p) [Not 24/7] | DOWN | EPG MISSING
[OK] Sky Racing 1 | OK | EPG MISSING
[OK] Sky Racing 2 | OK | EPG MISSING
[OK] Sky Thoroughbred Central (720p) [Geo-blocked] | OK | EPG MISSING
[DOWN] SMG Football Channel | DOWN | EPG MISSING
[OK] Sony Sports Ten 1 (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] Sony Sports Ten 1 HD (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] Sony Sports Ten 2 (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] Sony Sports Ten 2 HD (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] Sony Sports Ten 3 Hindi (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] Sony Sports Ten 3 Hindi HD (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] Sony Sports Ten 4 (1080p) [Geo-blocked] | OK | EPG MISSING
[OK] Sony Sports Ten 4 Telugu (1080p) | OK | EPG MISSING
[DOWN] Sony Sports Ten 5 HD (1080p) | DOWN | EPG MISSING
[DOWN] SOS Kanal Plus | DOWN | EPG MISSING
[OK] Speed Sport 1 | OK | EPG MISSING
[OK] Sport 1 (1280p) | OK | EPG MISSING
[OK] SPORT 1 [CZ] | OK | EPG MISSING
[OK] SPORT 2 [CZ] | OK | EPG MISSING
[DOWN] Sport Italia (1080p) | DOWN | EPG MISSING
[OK] Sport TV 1 [PT] | OK | EPG MISSING
[OK] Sport TV 2 [PT] | OK | EPG MISSING
[OK] Sport TV 3 [PT] | OK | EPG MISSING
[OK] Sport TV 4 [PT] | OK | EPG MISSING
[OK] Sport TV 5 [PT] | OK | EPG MISSING
[OK] Sport TV 6 [PT] | OK | EPG MISSING
[OK] Sport TV 7 [PT] | OK | EPG MISSING
[OK] Sportdigital FUSSBALL HD (1080p) | OK | EPG MISSING
[OK] Sportitalia 24 (720p) [Geo-blocked] | OK | EPG MISSING
[OK] Sportitalia Motori (720p) [Geo-blocked] | OK | EPG MISSING
[OK] Sportitalia Solocalcio (1080p) | OK | EPG MISSING
[OK] SportKlub 1 [HR] | OK | EPG MISSING
[OK] SportKlub 10 [HR] | OK | EPG MISSING
